@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S86.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S85.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
6,2013-03-30,6928,1026,1,0,0,0
7,2013-03-31,8929,1315,1,0,0,0
1,2013-04-01,12129,1749,1,0,b,1
2,2013-04-02,6012,922,1,0,0,1
3,2013-04-03,5590,880,1,0,0,1
4,2013-04-04,5364,872,1,0,0,1
5,2013-04-05,5486,882,1,0,0,1
6,2013-04-06,5218,785,1,0,0,0
7,2013-04-07,10308,1519,1,0,0,0
1,2013-04-08,8193,1091,1,1,0,0
2,2013-04-09,6994,962,1,1,0,0
3,2013-04-10,6555,935,1,1,0,0
4,2013-04-11,6295,956,1,1,0,0
5,2013-04-12,7203,1004,1,1,0,0
6,2013-04-13,5347,841,1,0,0,0
7,2013-04-14,10214,1508,1,0,0,0
1,2013-04-15,5492,846,1,0,0,0
2,2013-04-16,5075,814,1,0,0,0
3,2013-04-17,5223,816,1,0,0,0
4,2013-04-18,4782,784,1,0,0,0
5,2013-04-19,5422,893,1,0,0,0
6,2013-04-20,5313,775,1,0,0,0
7,2013-04-21,11263,1634,1,0,0,0
1,2013-04-22,8722,1150,1,1,0,0
2,2013-04-23,6862,934,1,1,0,0
3,2013-04-24,6841,930,1,1,0,0
4,2013-04-25,7082,964,1,1,0,0
5,2013-04-26,6431,950,1,1,0,0
6,2013-04-27,4875,696,1,0,0,0
7,2013-04-28,11625,1570,1,0,0,0
1,2013-04-29,8667,1099,1,1,0,0
2,2013-04-30,8923,1127,1,1,0,0
3,2013-05-01,11035,1529,1,1,a,0
4,2013-05-02,7578,1018,1,1,0,0
5,2013-05-03,7118,1052,1,1,0,0
6,2013-05-04,5849,896,1,0,0,0
7,2013-05-05,7796,1193,1,0,0,0
1,2013-05-06,5864,896,1,0,0,0
2,2013-05-07,6106,873,1,0,0,0
3,2013-05-08,6684,1060,1,0,0,0
4,2013-05-09,11502,1574,1,0,a,0
5,2013-05-10,6306,914,1,0,0,1
6,2013-05-11,5950,826,1,0,0,0
7,2013-05-12,11219,1548,1,0,0,0
1,2013-05-13,8478,1133,1,1,0,0
2,2013-05-14,7241,1004,1,1,0,0
3,2013-05-15,7518,985,1,1,0,0
4,2013-05-16,6641,1016,1,1,0,0
5,2013-05-17,6717,1043,1,1,0,0
6,2013-05-18,6214,901,1,0,0,0
7,2013-05-19,11092,1642,1,0,0,0
1,2013-05-20,13493,1869,1,0,a,0
2,2013-05-21,6595,975,1,0,0,1
3,2013-05-22,6162,943,1,0,0,0
4,2013-05-23,5538,888,1,0,0,0
5,2013-05-24,6020,874,1,0,0,0
6,2013-05-25,6197,798,1,0,0,0
7,2013-05-26,12705,1775,1,0,0,0
1,2013-05-27,8611,1140,1,1,0,0
2,2013-05-28,7450,980,1,1,0,0
3,2013-05-29,6591,893,1,1,0,0
4,2013-05-30,7108,968,1,1,0,0
5,2013-05-31,8456,1113,1,1,0,0
6,2013-06-01,6182,850,1,0,0,0
7,2013-06-02,13478,1772,1,0,0,0
1,2013-06-03,8938,1131,1,1,0,0
2,2013-06-04,7130,966,1,1,0,0
3,2013-06-05,6302,903,1,1,0,0
4,2013-06-06,7179,1038,1,1,0,0
5,2013-06-07,6800,1001,1,1,0,0
6,2013-06-08,5338,802,1,0,0,0
7,2013-06-09,11667,1643,1,0,0,0
1,2013-06-10,5581,915,1,0,0,0
2,2013-06-11,5419,867,1,0,0,0
3,2013-06-12,5423,862,1,0,0,0
4,2013-06-13,5314,839,1,0,0,0
5,2013-06-14,5701,836,1,0,0,0
6,2013-06-15,5393,792,1,0,0,0
7,2013-06-16,13986,1865,1,0,0,0
1,2013-06-17,8475,1113,1,1,0,0
2,2013-06-18,8273,1059,1,1,0,0
3,2013-06-19,7715,1000,1,1,0,1
4,2013-06-20,6442,989,1,1,0,1
5,2013-06-21,6728,1036,1,1,0,1
6,2013-06-22,6071,780,1,0,0,0
7,2013-06-23,13647,1766,1,0,0,0
1,2013-06-24,4998,807,1,0,0,1
2,2013-06-25,5385,835,1,0,0,1
3,2013-06-26,5683,844,1,0,0,1
4,2013-06-27,5854,867,1,0,0,1
5,2013-06-28,6708,955,1,0,0,1
6,2013-06-29,6587,828,1,0,0,0
7,2013-06-30,14016,1802,1,0,0,0
1,2013-07-01,9180,1066,1,1,0,1
2,2013-07-02,8255,1041,1,1,0,1
3,2013-07-03,7238,972,1,1,0,1
4,2013-07-04,6630,950,1,1,0,1
5,2013-07-05,6344,898,1,1,0,1
6,2013-07-06,4684,722,1,0,0,0
7,2013-07-07,11606,1698,1,0,0,0
1,2013-07-08,6070,899,1,0,0,1
2,2013-07-09,5183,791,1,0,0,1
3,2013-07-10,5408,783,1,0,0,1
4,2013-07-11,5292,775,1,0,0,1
5,2013-07-12,5181,771,1,0,0,1
6,2013-07-13,5237,780,1,0,0,0
7,2013-07-14,13010,1711,1,0,0,0
1,2013-07-15,7953,1045,1,1,0,1
2,2013-07-16,7077,903,1,1,0,1
3,2013-07-17,6551,889,1,1,0,1
4,2013-07-18,6355,883,1,1,0,1
5,2013-07-19,5770,871,1,1,0,1
6,2013-07-20,5218,812,1,0,0,0
7,2013-07-21,10880,1681,1,0,0,0
1,2013-07-22,5489,816,1,0,0,1
2,2013-07-23,5092,779,1,0,0,1
3,2013-07-24,4980,766,1,0,0,1
4,2013-07-25,5110,792,1,0,0,1
5,2013-07-26,5014,828,1,0,0,1
6,2013-07-27,4897,738,1,0,0,0
7,2013-07-28,10728,1593,1,0,0,0
1,2013-07-29,8098,1027,1,1,0,1
2,2013-07-30,8045,1015,1,1,0,1
3,2013-07-31,7975,1022,1,1,0,1
4,2013-08-01,7052,951,1,1,0,1
5,2013-08-02,6719,1024,1,1,0,1
6,2013-08-03,5481,822,1,0,0,0
7,2013-08-04,14538,1903,1,0,0,0
1,2013-08-05,5905,892,1,0,0,0
2,2013-08-06,5675,876,1,0,0,0
3,2013-08-07,5200,796,1,0,0,0
4,2013-08-08,5240,812,1,0,0,0
5,2013-08-09,5428,842,1,0,0,0
6,2013-08-10,5362,733,1,0,0,0
7,2013-08-11,12382,1815,1,0,0,0
1,2013-08-12,8656,1104,1,1,0,0
2,2013-08-13,7823,1011,1,1,0,0
3,2013-08-14,7602,993,1,1,0,0
4,2013-08-15,7106,983,1,1,0,0
5,2013-08-16,6991,987,1,1,0,0
6,2013-08-17,4496,715,1,0,0,0
7,2013-08-18,11884,1627,1,0,0,0
1,2013-08-19,5726,887,1,0,0,0
2,2013-08-20,5349,832,1,0,0,0
3,2013-08-21,5042,810,1,0,0,0
4,2013-08-22,4855,729,1,0,0,0
5,2013-08-23,5267,826,1,0,0,0
6,2013-08-24,4829,714,1,0,0,0
7,2013-08-25,11306,1587,1,0,0,0
1,2013-08-26,8885,1086,1,1,0,0
2,2013-08-27,6598,877,1,1,0,0
3,2013-08-28,7139,908,1,1,0,0
4,2013-08-29,6156,879,1,1,0,0
5,2013-08-30,7207,1018,1,1,0,0
6,2013-08-31,5582,769,1,0,0,0
7,2013-09-01,13706,1858,1,0,0,0
1,2013-09-02,5734,859,1,0,0,0
2,2013-09-03,5227,778,1,0,0,0
3,2013-09-04,5602,823,1,0,0,0
4,2013-09-05,5223,802,1,0,0,0
5,2013-09-06,5242,807,1,0,0,0
6,2013-09-07,5428,753,1,0,0,0
7,2013-09-08,8383,1143,1,0,0,0
1,2013-09-09,7959,1040,1,1,0,0
2,2013-09-10,7756,986,1,1,0,0
3,2013-09-11,6800,939,1,1,0,0
4,2013-09-12,6439,893,1,1,0,0
5,2013-09-13,6417,908,1,1,0,0
6,2013-09-14,4951,721,1,0,0,0
7,2013-09-15,12193,1633,1,0,0,0
1,2013-09-16,5575,846,1,0,0,0
2,2013-09-17,4940,773,1,0,0,0
3,2013-09-18,4560,756,1,0,0,0
4,2013-09-19,4656,759,1,0,0,0
5,2013-09-20,4949,774,1,0,0,0
6,2013-09-21,4374,639,1,0,0,0
7,2013-09-22,7317,1065,1,0,0,0
1,2013-09-23,7262,985,1,1,0,0
2,2013-09-24,6893,898,1,1,0,0
3,2013-09-25,6959,960,1,1,0,0
4,2013-09-26,6629,917,1,1,0,0
5,2013-09-27,6565,928,1,1,0,0
6,2013-09-28,5088,712,1,0,0,0
7,2013-09-29,13267,1663,1,0,0,0
1,2013-09-30,6269,887,1,0,0,1
2,2013-10-01,6191,839,1,0,0,1
3,2013-10-02,6623,981,1,0,0,1
4,2013-10-03,13297,1860,1,0,a,1
5,2013-10-04,5905,870,1,0,0,1
6,2013-10-05,4823,696,1,0,0,0
7,2013-10-06,9289,1270,1,0,0,0
1,2013-10-07,7854,984,1,1,0,1
2,2013-10-08,6135,880,1,1,0,1
3,2013-10-09,6001,887,1,1,0,1
4,2013-10-10,6329,884,1,1,0,1
5,2013-10-11,6373,921,1,1,0,1
6,2013-10-12,5272,727,1,0,0,0
7,2013-10-13,12038,1679,1,0,0,0
1,2013-10-14,5194,795,1,0,0,0
2,2013-10-15,4895,783,1,0,0,0
3,2013-10-16,5261,837,1,0,0,0
4,2013-10-17,5178,814,1,0,0,0
5,2013-10-18,5117,831,1,0,0,0
6,2013-10-19,4906,758,1,0,0,0
7,2013-10-20,7310,1073,1,0,0,0
1,2013-10-21,7494,1023,1,1,0,0
2,2013-10-22,6159,855,1,1,0,0
3,2013-10-23,6317,868,1,1,0,0
4,2013-10-24,5822,813,1,1,0,0
5,2013-10-25,6328,892,1,1,0,0
6,2013-10-26,4680,727,1,0,0,0
7,2013-10-27,11363,1617,1,0,0,0
1,2013-10-28,5697,836,1,0,0,0
2,2013-10-29,4843,778,1,0,0,0
3,2013-10-30,5698,818,1,0,0,0
4,2013-10-31,5860,815,1,0,0,0
5,2013-11-01,6032,877,1,0,0,0
6,2013-11-02,5588,783,1,0,0,0
7,2013-11-03,8226,1141,1,0,0,0
1,2013-11-04,8776,1096,1,1,0,0
2,2013-11-05,7795,966,1,1,0,0
3,2013-11-06,7105,909,1,1,0,0
4,2013-11-07,6578,861,1,1,0,0
5,2013-11-08,6459,879,1,1,0,0
6,2013-11-09,5046,687,1,0,0,0
7,2013-11-10,11525,1632,1,0,0,0
1,2013-11-11,5639,867,1,0,0,0
2,2013-11-12,5165,820,1,0,0,0
3,2013-11-13,5327,775,1,0,0,0
4,2013-11-14,5330,817,1,0,0,0
5,2013-11-15,5804,888,1,0,0,0
6,2013-11-16,5985,860,1,0,0,0
7,2013-11-17,13629,1812,1,0,0,0
1,2013-11-18,8466,1118,1,1,0,0
2,2013-11-19,7868,1021,1,1,0,0
3,2013-11-20,7044,1016,1,1,0,0
4,2013-11-21,6815,995,1,1,0,0
5,2013-11-22,7078,1041,1,1,0,0
6,2013-11-23,5316,785,1,0,0,0
7,2013-11-24,13413,1907,1,0,0,0
1,2013-11-25,6360,997,1,0,0,0
2,2013-11-26,5558,879,1,0,0,0
3,2013-11-27,6521,962,1,0,0,0
4,2013-11-28,6535,976,1,0,0,0
5,2013-11-29,6406,913,1,0,0,0
6,2013-11-30,6838,878,1,0,0,0
7,2013-12-01,13087,1724,1,0,0,0
1,2013-12-02,9272,1147,1,1,0,0
2,2013-12-03,8591,1011,1,1,0,0
3,2013-12-04,7979,1050,1,1,0,0
4,2013-12-05,9177,1127,1,1,0,0
5,2013-12-06,6823,968,1,1,0,0
6,2013-12-07,6015,869,1,0,0,0
7,2013-12-08,7815,1063,1,0,0,0
1,2013-12-09,5781,846,1,0,0,0
2,2013-12-10,5777,871,1,0,0,0
3,2013-12-11,6010,854,1,0,0,0
4,2013-12-12,5560,841,1,0,0,0
5,2013-12-13,5714,874,1,0,0,0
6,2013-12-14,6264,866,1,0,0,0
7,2013-12-15,13491,1739,1,0,0,0
1,2013-12-16,11113,1219,1,1,0,0
2,2013-12-17,9498,1080,1,1,0,0
3,2013-12-18,8347,1049,1,1,0,0
4,2013-12-19,8730,1096,1,1,0,0
5,2013-12-20,8917,1124,1,1,0,0
6,2013-12-21,7667,1013,1,0,0,0
7,2013-12-22,8094,1092,1,0,0,0
1,2013-12-23,8274,1152,1,0,0,1
2,2013-12-24,3215,433,1,0,0,1
3,2013-12-25,6138,871,1,0,c,1
4,2013-12-26,8513,1097,1,0,c,1
5,2013-12-27,6064,902,1,0,0,1
6,2013-12-28,6061,861,1,0,0,0
7,2013-12-29,12800,1676,1,0,0,0
1,2013-12-30,8031,1076,1,0,0,1
2,2013-12-31,5324,745,1,0,0,1
3,2014-01-01,4184,603,1,0,a,1
4,2014-01-02,6218,918,1,0,0,1
5,2014-01-03,5851,807,1,0,0,1
6,2014-01-04,6098,772,1,0,0,0
7,2014-01-05,10465,1413,1,0,0,0
1,2014-01-06,8393,1038,1,1,0,0
2,2014-01-07,7818,941,1,1,0,0
3,2014-01-08,7448,947,1,1,0,0
4,2014-01-09,6162,839,1,1,0,0
5,2014-01-10,7242,985,1,1,0,0
6,2014-01-11,5028,732,1,0,0,0
7,2014-01-12,11480,1474,1,0,0,0
1,2014-01-13,5799,840,1,0,0,0
2,2014-01-14,5545,829,1,0,0,0
3,2014-01-15,4770,730,1,0,0,0
4,2014-01-16,4378,697,1,0,0,0
5,2014-01-17,5700,842,1,0,0,0
6,2014-01-18,5541,780,1,0,0,0
7,2014-01-19,11008,1450,1,0,0,0
1,2014-01-20,7413,926,1,1,0,0
2,2014-01-21,6791,920,1,1,0,0
3,2014-01-22,6641,904,1,1,0,0
4,2014-01-23,6546,914,1,1,0,0
5,2014-01-24,7044,980,1,1,0,0
6,2014-01-25,4976,714,1,0,0,0
7,2014-01-26,7483,1067,1,0,0,0
1,2014-01-27,5161,796,1,0,0,0
2,2014-01-28,5490,812,1,0,0,0
3,2014-01-29,5333,789,1,0,0,0
4,2014-01-30,4734,753,1,0,0,0
5,2014-01-31,7343,981,1,0,0,0
6,2014-02-01,5911,850,1,0,0,0
7,2014-02-02,12576,1662,1,0,0,0
1,2014-02-03,8903,1104,1,1,0,1
2,2014-02-04,7235,955,1,1,0,1
3,2014-02-05,7107,914,1,1,0,1
4,2014-02-06,6754,935,1,1,0,1
5,2014-02-07,6338,902,1,1,0,1
6,2014-02-08,4890,710,1,0,0,0
7,2014-02-09,11567,1612,1,0,0,0
1,2014-02-10,5110,802,1,0,0,0
2,2014-02-11,4857,798,1,0,0,0
3,2014-02-12,5040,767,1,0,0,0
4,2014-02-13,5108,813,1,0,0,0
5,2014-02-14,5582,870,1,0,0,0
6,2014-02-15,4661,683,1,0,0,0
7,2014-02-16,11904,1611,1,0,0,0
1,2014-02-17,7236,980,1,1,0,0
2,2014-02-18,6892,913,1,1,0,0
3,2014-02-19,6238,866,1,1,0,0
4,2014-02-20,6228,876,1,1,0,0
5,2014-02-21,6377,928,1,1,0,0
6,2014-02-22,4946,693,1,0,0,0
7,2014-02-23,10835,1517,1,0,0,0
1,2014-02-24,5092,821,1,0,0,0
2,2014-02-25,4940,787,1,0,0,0
3,2014-02-26,4691,739,1,0,0,0
4,2014-02-27,4955,771,1,0,0,0
5,2014-02-28,6029,851,1,0,0,0
6,2014-03-01,5941,845,1,0,0,0
7,2014-03-02,12216,1728,1,0,0,0
1,2014-03-03,8475,1107,1,1,0,0
2,2014-03-04,7721,1004,1,1,0,0
3,2014-03-05,6867,934,1,1,0,0
4,2014-03-06,6276,879,1,1,0,0
5,2014-03-07,6443,946,1,1,0,0
6,2014-03-08,5173,763,1,0,0,0
7,2014-03-09,7303,1091,1,0,0,0
1,2014-03-10,5339,864,1,0,0,0
2,2014-03-11,5148,839,1,0,0,0
3,2014-03-12,5125,797,1,0,0,0
4,2014-03-13,4701,775,1,0,0,0
5,2014-03-14,5304,828,1,0,0,0
6,2014-03-15,5304,774,1,0,0,0
7,2014-03-16,11889,1649,1,0,0,0
1,2014-03-17,7727,1018,1,1,0,0
2,2014-03-18,6976,964,1,1,0,0
3,2014-03-19,6664,913,1,1,0,0
4,2014-03-20,6091,887,1,1,0,0
5,2014-03-21,5995,891,1,1,0,0
6,2014-03-22,5296,733,1,0,0,0
7,2014-03-23,11254,1590,1,0,0,0
1,2014-03-24,5351,834,1,0,0,0
2,2014-03-25,4744,754,1,0,0,0
3,2014-03-26,5180,808,1,0,0,0
4,2014-03-27,5378,817,1,0,0,0
5,2014-03-28,5417,857,1,0,0,0
6,2014-03-29,5311,743,1,0,0,0
7,2014-03-30,10469,1448,1,0,0,0
1,2014-03-31,8989,1167,1,1,0,0
2,2014-04-01,7979,989,1,1,0,0
3,2014-04-02,7665,1007,1,1,0,0
4,2014-04-03,6537,903,1,1,0,0
5,2014-04-04,7048,1028,1,1,0,0
6,2014-04-05,5527,804,1,0,0,0
7,2014-04-06,9793,1463,1,0,0,0
1,2014-04-07,5792,895,1,0,0,0
2,2014-04-08,4837,753,1,0,0,0
3,2014-04-09,6141,868,1,0,0,0
4,2014-04-10,5259,807,1,0,0,0
5,2014-04-11,5873,894,1,0,0,0
6,2014-04-12,5371,779,1,0,0,0
7,2014-04-13,10568,1525,1,0,0,0
1,2014-04-14,8198,1070,1,1,0,1
2,2014-04-15,7753,1044,1,1,0,1
3,2014-04-16,7655,1027,1,1,0,1
4,2014-04-17,9222,1236,1,1,0,1
5,2014-04-18,12603,1721,1,1,b,1
6,2014-04-19,6417,935,1,0,0,0
7,2014-04-20,7716,1257,1,0,0,0
1,2014-04-21,11476,1686,1,0,b,1
2,2014-04-22,5546,890,1,0,0,1
3,2014-04-23,5368,806,1,0,0,1
4,2014-04-24,5376,809,1,0,0,1
5,2014-04-25,5619,823,1,0,0,1
6,2014-04-26,4790,708,1,0,0,0
7,2014-04-27,10874,1607,1,0,0,0
1,2014-04-28,8902,1116,1,1,0,0
2,2014-04-29,7218,979,1,1,0,0
3,2014-04-30,9281,1166,1,1,0,0
4,2014-05-01,11656,1609,1,1,a,0
5,2014-05-02,8351,1093,1,1,0,1
6,2014-05-03,5885,818,1,0,0,0
7,2014-05-04,8298,1183,1,0,0,0
1,2014-05-05,9165,1122,1,1,0,0
2,2014-05-06,7453,973,1,1,0,0
3,2014-05-07,7044,991,1,1,0,0
4,2014-05-08,6274,902,1,1,0,0
5,2014-05-09,7179,967,1,1,0,0
6,2014-05-10,5171,748,1,0,0,0
7,2014-05-11,11528,1555,1,0,0,0
1,2014-05-12,5613,909,1,0,0,0
2,2014-05-13,5150,812,1,0,0,0
3,2014-05-14,5495,826,1,0,0,0
4,2014-05-15,5239,850,1,0,0,0
5,2014-05-16,5712,868,1,0,0,0
6,2014-05-17,5523,763,1,0,0,0
7,2014-05-18,10400,1503,1,0,0,0
1,2014-05-19,8599,1105,1,1,0,0
2,2014-05-20,6471,890,1,1,0,0
3,2014-05-21,6450,936,1,1,0,0
4,2014-05-22,7046,1029,1,1,0,0
5,2014-05-23,7148,998,1,1,0,0
6,2014-05-24,5741,819,1,0,0,0
7,2014-05-25,11655,1679,1,0,0,0
1,2014-05-26,6475,950,1,0,0,0
2,2014-05-27,6057,911,1,0,0,0
3,2014-05-28,7429,1111,1,0,0,0
4,2014-05-29,14415,1918,1,0,a,0
5,2014-05-30,7055,1002,1,0,0,1
6,2014-05-31,5896,858,1,0,0,0
7,2014-06-01,11528,1628,1,0,0,0
1,2014-06-02,9424,1134,1,1,0,0
2,2014-06-03,7519,980,1,1,0,0
3,2014-06-04,7175,960,1,1,0,0
4,2014-06-05,7078,995,1,1,0,0
5,2014-06-06,7821,1091,1,1,0,0
6,2014-06-07,6266,987,1,0,0,0
7,2014-06-08,12346,1852,1,0,0,0
1,2014-06-09,12815,1911,1,0,a,0
2,2014-06-10,6746,999,1,0,0,0
3,2014-06-11,5957,897,1,0,0,0
4,2014-06-12,5704,881,1,0,0,0
5,2014-06-13,6399,920,1,0,0,0
6,2014-06-14,5081,789,1,0,0,0
7,2014-06-15,12348,1673,1,0,0,0
1,2014-06-16,8136,1091,1,1,0,0
2,2014-06-17,7201,936,1,1,0,0
3,2014-06-18,7015,995,1,1,0,0
4,2014-06-19,7036,986,1,1,0,0
5,2014-06-20,6962,1022,1,1,0,0
6,2014-06-21,5141,824,1,0,0,0
7,2014-06-22,12640,1769,1,0,0,0
1,2014-06-23,6179,984,1,0,0,0
2,2014-06-24,5690,850,1,0,0,0
3,2014-06-25,6319,958,1,0,0,0
4,2014-06-26,5991,908,1,0,0,0
5,2014-06-27,6627,958,1,0,0,0
6,2014-06-28,5417,801,1,0,0,0
7,2014-06-29,13465,1772,1,0,0,0
1,2014-06-30,9688,1224,1,1,0,0
2,2014-07-01,8273,1043,1,1,0,0
3,2014-07-02,8513,1033,1,1,0,0
4,2014-07-03,7083,996,1,1,0,0
5,2014-07-04,7072,1105,1,1,0,0
6,2014-07-05,5872,820,1,0,0,0
7,2014-07-06,13119,1870,1,0,0,0
1,2014-07-07,6241,1000,1,0,0,0
2,2014-07-08,5920,885,1,0,0,0
3,2014-07-09,6799,976,1,0,0,1
4,2014-07-10,5666,860,1,0,0,1
5,2014-07-11,6327,979,1,0,0,1
6,2014-07-12,5786,827,1,0,0,0
7,2014-07-13,13596,1812,1,0,0,0
1,2014-07-14,7293,1014,1,1,0,1
2,2014-07-15,7011,927,1,1,0,1
3,2014-07-16,6952,947,1,1,0,1
4,2014-07-17,6874,966,1,1,0,1
5,2014-07-18,6906,1000,1,1,0,1
6,2014-07-19,4751,731,1,0,0,0
7,2014-07-20,10696,1537,1,0,0,0
1,2014-07-21,5875,897,1,0,0,1
2,2014-07-22,5541,834,1,0,0,1
3,2014-07-23,5388,834,1,0,0,1
4,2014-07-24,5610,824,1,0,0,1
5,2014-07-25,5246,868,1,0,0,1
6,2014-07-26,5033,766,1,0,0,0
7,2014-07-27,11045,1585,1,0,0,0
1,2014-07-28,7915,1035,1,1,0,1
2,2014-07-29,7078,943,1,1,0,1
3,2014-07-30,7207,952,1,1,0,1
4,2014-07-31,8121,1049,1,1,0,1
5,2014-08-01,7855,1012,1,1,0,1
6,2014-08-02,5845,830,1,0,0,0
7,2014-08-03,12265,1713,1,0,0,0
1,2014-08-04,8779,1134,1,1,0,1
2,2014-08-05,7055,930,1,1,0,1
3,2014-08-06,7098,979,1,1,0,1
4,2014-08-07,6605,944,1,1,0,1
5,2014-08-08,6565,954,1,1,0,1
6,2014-08-09,5242,792,1,0,0,0
7,2014-08-10,12129,1686,1,0,0,0
1,2014-08-11,6113,890,1,0,0,1
2,2014-08-12,5729,881,1,0,0,1
3,2014-08-13,6111,826,1,0,0,1
4,2014-08-14,5290,804,1,0,0,1
5,2014-08-15,5632,850,1,0,0,1
6,2014-08-16,4420,678,1,0,0,0
7,2014-08-17,11707,1676,1,0,0,0
1,2014-08-18,8270,1105,1,1,0,1
2,2014-08-19,7415,979,1,1,0,1
3,2014-08-20,6514,914,1,1,0,1
4,2014-08-21,6506,878,1,1,0,1
5,2014-08-22,6658,956,1,1,0,1
6,2014-08-23,5460,779,1,0,0,0
7,2014-08-24,12063,1723,1,0,0,0
1,2014-08-25,6306,910,1,0,0,0
2,2014-08-26,5693,838,1,0,0,0
3,2014-08-27,5146,819,1,0,0,0
4,2014-08-28,6016,925,1,0,0,0
5,2014-08-29,6336,924,1,0,0,0
6,2014-08-30,5795,803,1,0,0,0
7,2014-08-31,14336,1992,1,0,0,0
1,2014-09-01,9215,1148,1,1,0,0
