@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S321.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S320.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
2,2013-10-29,12574,1975,1,0,0,0
3,2013-10-30,13681,2056,1,0,0,0
4,2013-10-31,15925,2335,1,0,0,0
5,2013-11-01,15146,2164,1,0,0,0
6,2013-11-02,12948,1893,1,0,0,0
7,2013-11-03,0,0,0,0,0,0
1,2013-11-04,16395,2071,1,1,0,0
2,2013-11-05,18620,2502,1,1,0,0
3,2013-11-06,16369,2136,1,1,0,0
4,2013-11-07,15506,2201,1,1,0,0
5,2013-11-08,15523,2192,1,1,0,0
6,2013-11-09,12580,1828,1,0,0,0
7,2013-11-10,0,0,0,0,0,0
1,2013-11-11,13821,2099,1,0,0,0
2,2013-11-12,12464,1947,1,0,0,0
3,2013-11-13,12056,1904,1,0,0,0
4,2013-11-14,13804,2085,1,0,0,0
5,2013-11-15,12915,1933,1,0,0,0
6,2013-11-16,13429,1999,1,0,0,0
7,2013-11-17,0,0,0,0,0,0
1,2013-11-18,21349,2587,1,1,0,0
2,2013-11-19,17560,2316,1,1,0,0
3,2013-11-20,15794,2177,1,1,0,0
4,2013-11-21,14897,2131,1,1,0,0
5,2013-11-22,14588,2092,1,1,0,0
6,2013-11-23,13605,1909,1,0,0,0
7,2013-11-24,0,0,0,0,0,0
1,2013-11-25,16193,2289,1,0,0,0
2,2013-11-26,15173,2147,1,0,0,0
3,2013-11-27,14063,2095,1,0,0,0
4,2013-11-28,17160,2313,1,0,0,0
5,2013-11-29,22108,2861,1,0,0,0
6,2013-11-30,21852,2828,1,0,0,0
7,2013-12-01,0,0,0,0,0,0
1,2013-12-02,28564,3182,1,1,0,0
2,2013-12-03,23974,2836,1,1,0,0
3,2013-12-04,21122,2624,1,1,0,0
4,2013-12-05,18000,2076,1,1,0,0
5,2013-12-06,15403,1980,1,1,0,0
6,2013-12-07,16826,2391,1,0,0,0
7,2013-12-08,0,0,0,0,0,0
1,2013-12-09,17865,2461,1,0,0,0
2,2013-12-10,17447,2456,1,0,0,0
3,2013-12-11,17097,2427,1,0,0,0
4,2013-12-12,17607,2483,1,0,0,0
5,2013-12-13,17619,2392,1,0,0,0
6,2013-12-14,18806,2507,1,0,0,0
7,2013-12-15,0,0,0,0,0,0
1,2013-12-16,31269,3326,1,1,0,0
2,2013-12-17,26726,3175,1,1,0,0
3,2013-12-18,24863,3033,1,1,0,0
4,2013-12-19,23020,2908,1,1,0,0
5,2013-12-20,24586,3099,1,1,0,0
6,2013-12-21,21297,2846,1,0,0,0
7,2013-12-22,0,0,0,0,0,0
1,2013-12-23,28278,3507,1,0,0,1
2,2013-12-24,6896,877,1,0,0,1
3,2013-12-25,0,0,0,0,c,1
4,2013-12-26,0,0,0,0,c,1
5,2013-12-27,17019,2349,1,0,0,1
6,2013-12-28,14715,2054,1,0,0,0
7,2013-12-29,0,0,0,0,0,0
1,2013-12-30,21625,2839,1,0,0,1
2,2013-12-31,6934,973,1,0,0,1
3,2014-01-01,0,0,0,0,a,1
4,2014-01-02,14714,1987,1,0,0,1
5,2014-01-03,13677,1997,1,0,0,1
6,2014-01-04,11488,1706,1,0,0,0
7,2014-01-05,0,0,0,0,0,0
1,2014-01-06,21400,2546,1,1,0,1
2,2014-01-07,18377,2350,1,1,0,0
3,2014-01-08,14136,1976,1,1,0,0
4,2014-01-09,15134,2096,1,1,0,0
5,2014-01-10,14342,1995,1,1,0,0
6,2014-01-11,11162,1686,1,0,0,0
7,2014-01-12,0,0,0,0,0,0
1,2014-01-13,12369,1822,1,0,0,0
2,2014-01-14,12330,1892,1,0,0,0
3,2014-01-15,11632,1768,1,0,0,0
4,2014-01-16,11521,1736,1,0,0,0
5,2014-01-17,11765,1856,1,0,0,0
6,2014-01-18,12467,1814,1,0,0,0
7,2014-01-19,0,0,0,0,0,0
1,2014-01-20,18792,2351,1,1,0,0
2,2014-01-21,15087,1975,1,1,0,0
3,2014-01-22,14917,1999,1,1,0,0
4,2014-01-23,15113,2067,1,1,0,0
5,2014-01-24,14788,2020,1,1,0,0
6,2014-01-25,11274,1612,1,0,0,0
7,2014-01-26,0,0,0,0,0,0
1,2014-01-27,11277,1812,1,0,0,0
2,2014-01-28,11424,1853,1,0,0,0
3,2014-01-29,11442,1727,1,0,0,0
4,2014-01-30,13211,1850,1,0,0,0
5,2014-01-31,16576,2250,1,0,0,0
6,2014-02-01,13804,1836,1,0,0,0
7,2014-02-02,0,0,0,0,0,0
1,2014-02-03,21793,2672,1,1,0,0
2,2014-02-04,18675,2425,1,1,0,0
3,2014-02-05,16967,2153,1,1,0,0
4,2014-02-06,15054,2123,1,1,0,0
5,2014-02-07,13793,1895,1,1,0,0
6,2014-02-08,12326,1789,1,0,0,0
7,2014-02-09,0,0,0,0,0,0
1,2014-02-10,13900,2112,1,0,0,0
2,2014-02-11,12198,1893,1,0,0,0
3,2014-02-12,12334,1908,1,0,0,0
4,2014-02-13,13063,2003,1,0,0,0
5,2014-02-14,13530,2021,1,0,0,0
6,2014-02-15,12402,1874,1,0,0,0
7,2014-02-16,0,0,0,0,0,0
1,2014-02-17,20488,2577,1,1,0,0
2,2014-02-18,16463,2205,1,1,0,0
3,2014-02-19,13044,1889,1,1,0,0
4,2014-02-20,15395,2185,1,1,0,0
5,2014-02-21,13376,1943,1,1,0,0
6,2014-02-22,11638,1716,1,0,0,0
7,2014-02-23,0,0,0,0,0,0
1,2014-02-24,12140,1928,1,0,0,0
2,2014-02-25,11366,1869,1,0,0,0
3,2014-02-26,11091,1755,1,0,0,0
4,2014-02-27,13657,1985,1,0,0,0
5,2014-02-28,14777,2004,1,0,0,0
6,2014-03-01,13867,1928,1,0,0,0
7,2014-03-02,0,0,0,0,0,0
1,2014-03-03,20227,2610,1,1,0,0
2,2014-03-04,17470,2364,1,1,0,0
3,2014-03-05,15967,2135,1,1,0,0
4,2014-03-06,15774,2168,1,1,0,0
5,2014-03-07,13902,2090,1,1,0,0
6,2014-03-08,11950,1816,1,0,0,0
7,2014-03-09,0,0,0,0,0,0
1,2014-03-10,12888,2011,1,0,0,0
2,2014-03-11,12666,1908,1,0,0,0
3,2014-03-12,11119,1767,1,0,0,0
4,2014-03-13,11473,1828,1,0,0,0
5,2014-03-14,11911,1858,1,0,0,0
6,2014-03-15,11072,1569,1,0,0,0
7,2014-03-16,0,0,0,0,0,0
1,2014-03-17,17844,2348,1,1,0,0
2,2014-03-18,15681,2145,1,1,0,0
3,2014-03-19,13559,1923,1,1,0,0
4,2014-03-20,13776,2015,1,1,0,0
5,2014-03-21,12190,1778,1,1,0,0
6,2014-03-22,11378,1666,1,0,0,0
7,2014-03-23,0,0,0,0,0,0
1,2014-03-24,12636,1932,1,0,0,0
2,2014-03-25,12074,1821,1,0,0,0
3,2014-03-26,10934,1725,1,0,0,0
4,2014-03-27,12409,1839,1,0,0,0
5,2014-03-28,12626,1785,1,0,0,0
6,2014-03-29,12389,1831,1,0,0,0
7,2014-03-30,0,0,0,0,0,0
1,2014-03-31,21885,2562,1,1,0,0
2,2014-04-01,18285,2346,1,1,0,0
3,2014-04-02,15935,2168,1,1,0,0
4,2014-04-03,16993,2209,1,1,0,0
5,2014-04-04,15141,2048,1,1,0,0
6,2014-04-05,11866,1700,1,0,0,0
7,2014-04-06,0,0,0,0,0,0
1,2014-04-07,13861,2071,1,0,0,0
2,2014-04-08,12379,1904,1,0,0,0
3,2014-04-09,12736,1965,1,0,0,0
4,2014-04-10,13266,1993,1,0,0,0
5,2014-04-11,12809,1938,1,0,0,0
6,2014-04-12,12998,1879,1,0,0,0
7,2014-04-13,0,0,0,0,0,0
1,2014-04-14,22193,2664,1,1,0,0
2,2014-04-15,21247,2677,1,1,0,0
3,2014-04-16,18341,2391,1,1,0,1
4,2014-04-17,19280,2547,1,1,0,1
5,2014-04-18,0,0,0,1,b,1
6,2014-04-19,15992,2195,1,0,0,0
7,2014-04-20,0,0,0,0,0,0
1,2014-04-21,0,0,0,0,b,1
2,2014-04-22,13193,1993,1,0,0,1
3,2014-04-23,11568,1751,1,0,0,1
4,2014-04-24,11729,1819,1,0,0,1
5,2014-04-25,10810,1663,1,0,0,1
6,2014-04-26,9999,1497,1,0,0,0
7,2014-04-27,0,0,0,0,0,0
1,2014-04-28,18765,2391,1,1,0,1
2,2014-04-29,17121,2257,1,1,0,1
3,2014-04-30,19623,2501,1,1,0,1
4,2014-05-01,0,0,0,1,a,1
5,2014-05-02,22237,2649,1,1,0,1
6,2014-05-03,12381,1820,1,0,0,0
7,2014-05-04,0,0,0,0,0,0
1,2014-05-05,21287,2613,1,1,0,0
2,2014-05-06,18079,2417,1,1,0,0
3,2014-05-07,15606,2132,1,1,0,0
4,2014-05-08,14546,2037,1,1,0,0
5,2014-05-09,15238,2091,1,1,0,0
6,2014-05-10,12952,1971,1,0,0,0
7,2014-05-11,0,0,0,0,0,0
1,2014-05-12,12533,2009,1,0,0,0
2,2014-05-13,13022,2000,1,0,0,0
3,2014-05-14,13203,1911,1,0,0,0
4,2014-05-15,13258,1976,1,0,0,0
5,2014-05-16,12370,1874,1,0,0,0
6,2014-05-17,10985,1735,1,0,0,0
7,2014-05-18,0,0,0,0,0,0
1,2014-05-19,19108,2428,1,1,0,0
2,2014-05-20,15889,2226,1,1,0,0
3,2014-05-21,13195,1900,1,1,0,0
4,2014-05-22,13356,2109,1,1,0,0
5,2014-05-23,14090,2202,1,1,0,0
6,2014-05-24,12147,2219,1,0,0,0
7,2014-05-25,0,0,0,0,0,0
1,2014-05-26,12935,1961,1,0,0,0
2,2014-05-27,12767,1890,1,0,0,0
3,2014-05-28,14442,2029,1,0,0,0
4,2014-05-29,0,0,0,0,a,0
5,2014-05-30,20005,2582,1,0,0,1
6,2014-05-31,13310,1874,1,0,0,0
7,2014-06-01,0,0,0,0,0,0
1,2014-06-02,22371,2700,1,1,0,0
2,2014-06-03,18355,2372,1,1,0,0
3,2014-06-04,16071,2164,1,1,0,0
4,2014-06-05,16141,2154,1,1,0,0
5,2014-06-06,16655,2271,1,1,0,0
6,2014-06-07,13314,1822,1,0,0,0
7,2014-06-08,0,0,0,0,0,0
1,2014-06-09,0,0,0,0,a,0
2,2014-06-10,15665,2342,1,0,0,0
3,2014-06-11,13062,1954,1,0,0,0
4,2014-06-12,14065,2056,1,0,0,0
5,2014-06-13,13024,1948,1,0,0,0
6,2014-06-14,11721,1760,1,0,0,0
7,2014-06-15,0,0,0,0,0,0
1,2014-06-16,19159,2341,1,1,0,0
2,2014-06-17,17430,2259,1,1,0,0
3,2014-06-18,15185,2083,1,1,0,0
4,2014-06-19,14795,2120,1,1,0,0
5,2014-06-20,14694,2084,1,1,0,0
6,2014-06-21,10627,1568,1,0,0,0
7,2014-06-22,0,0,0,0,0,0
1,2014-06-23,13542,2005,1,0,0,0
2,2014-06-24,11637,1866,1,0,0,0
3,2014-06-25,11814,1810,1,0,0,0
4,2014-06-26,11208,1710,1,0,0,0
5,2014-06-27,12614,1858,1,0,0,0
6,2014-06-28,11787,1701,1,0,0,0
7,2014-06-29,0,0,0,0,0,0
1,2014-06-30,21425,2541,1,1,0,0
2,2014-07-01,19298,2474,1,1,0,0
3,2014-07-02,17164,2238,1,1,0,0
4,2014-07-03,16948,2326,1,1,0,0
5,2014-07-04,13068,1903,1,1,0,0
6,2014-07-05,10989,1649,1,0,0,0
7,2014-07-06,0,0,0,0,0,0
1,2014-07-07,15264,2239,1,0,0,0
2,2014-07-08,13572,1980,1,0,0,0
3,2014-07-09,11784,1829,1,0,0,0
4,2014-07-10,14094,2088,1,0,0,0
5,2014-07-11,13417,1844,1,0,0,0
6,2014-07-12,11982,1670,1,0,0,0
7,2014-07-13,0,0,0,0,0,0
1,2014-07-14,18214,2249,1,1,0,1
2,2014-07-15,17091,2191,1,1,0,1
3,2014-07-16,15659,2108,1,1,0,1
4,2014-07-17,15483,2059,1,1,0,1
5,2014-07-18,13530,1866,1,1,0,1
6,2014-07-19,9683,1424,1,0,0,0
7,2014-07-20,0,0,0,0,0,0
1,2014-07-21,13852,1950,1,0,0,1
2,2014-07-22,11509,1745,1,0,0,1
3,2014-07-23,10233,1547,1,0,0,1
4,2014-07-24,10871,1675,1,0,0,1
5,2014-07-25,10634,1609,1,0,0,1
6,2014-07-26,10278,1495,1,0,0,0
7,2014-07-27,0,0,0,0,0,0
1,2014-07-28,17576,2201,1,1,0,1
2,2014-07-29,14318,1949,1,1,0,1
3,2014-07-30,16757,2092,1,1,0,1
4,2014-07-31,18990,2374,1,1,0,1
5,2014-08-01,16572,2134,1,1,0,1
6,2014-08-02,11903,1667,1,0,0,0
7,2014-08-03,0,0,0,0,0,0
1,2014-08-04,20114,2483,1,1,0,1
2,2014-08-05,16083,2156,1,1,0,1
3,2014-08-06,14434,1933,1,1,0,1
4,2014-08-07,15323,2121,1,1,0,1
5,2014-08-08,13679,1868,1,1,0,1
6,2014-08-09,10214,1488,1,0,0,0
7,2014-08-10,0,0,0,0,0,0
1,2014-08-11,14367,1999,1,0,0,1
2,2014-08-12,13329,1931,1,0,0,1
3,2014-08-13,11597,1701,1,0,0,1
4,2014-08-14,13276,1903,1,0,0,1
5,2014-08-15,11221,1718,1,0,0,1
6,2014-08-16,10063,1542,1,0,0,0
7,2014-08-17,0,0,0,0,0,0
1,2014-08-18,18749,2321,1,1,0,1
2,2014-08-19,17256,2185,1,1,0,1
3,2014-08-20,14959,2060,1,1,0,1
4,2014-08-21,15138,2053,1,1,0,1
5,2014-08-22,13989,1909,1,1,0,1
6,2014-08-23,12271,1654,1,0,0,0
