@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S789.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S788.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
5,2013-03-15,15930,1575,1,0,0,0
6,2013-03-16,15771,1421,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,22090,1975,1,1,0,0
2,2013-03-19,16934,1620,1,1,0,0
3,2013-03-20,18425,1778,1,1,0,0
4,2013-03-21,15930,1582,1,1,0,0
5,2013-03-22,18311,1771,1,1,0,0
6,2013-03-23,14926,1338,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,23546,2095,1,1,0,1
2,2013-03-26,20498,1928,1,1,0,1
3,2013-03-27,19393,1862,1,1,0,1
4,2013-03-28,23822,2197,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,18650,1689,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,17940,1834,1,0,0,1
3,2013-04-03,16627,1620,1,0,0,1
4,2013-04-04,15600,1569,1,0,0,1
5,2013-04-05,15309,1534,1,0,0,1
6,2013-04-06,13764,1313,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,22034,2195,1,1,0,0
2,2013-04-09,18746,1879,1,1,0,0
3,2013-04-10,17501,1729,1,1,0,0
4,2013-04-11,15822,1627,1,1,0,0
5,2013-04-12,18047,1729,1,1,0,0
6,2013-04-13,14035,1338,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,16063,1730,1,0,0,0
2,2013-04-16,14780,1597,1,0,0,0
3,2013-04-17,15092,1640,1,0,0,0
4,2013-04-18,13504,1488,1,0,0,0
5,2013-04-19,15456,1585,1,0,0,0
6,2013-04-20,14776,1338,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,23523,2227,1,1,0,0
2,2013-04-23,18827,1830,1,1,0,0
3,2013-04-24,17834,1831,1,1,0,0
4,2013-04-25,16542,1690,1,1,0,0
5,2013-04-26,16444,1703,1,1,0,0
6,2013-04-27,14096,1320,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,23679,2166,1,1,0,0
2,2013-04-30,23523,2187,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,22004,2160,1,1,0,0
5,2013-05-03,21633,2013,1,1,0,0
6,2013-05-04,15004,1490,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,17640,1853,1,0,0,0
2,2013-05-07,16008,1671,1,0,0,0
3,2013-05-08,18138,1823,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,19800,1879,1,0,0,1
6,2013-05-11,14621,1407,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,23247,2152,1,1,0,0
2,2013-05-14,19375,1846,1,1,0,0
3,2013-05-15,18285,1804,1,1,0,0
4,2013-05-16,18181,1820,1,1,0,0
5,2013-05-17,18486,1806,1,1,0,0
6,2013-05-18,15058,1320,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,20118,1968,1,0,0,1
3,2013-05-22,13549,1434,1,0,0,0
4,2013-05-23,16100,1671,1,0,0,0
5,2013-05-24,15587,1575,1,0,0,0
6,2013-05-25,13900,1204,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,22529,2116,1,1,0,0
2,2013-05-28,19459,1825,1,1,0,0
3,2013-05-29,17686,1688,1,1,0,0
4,2013-05-30,18563,1759,1,1,0,0
5,2013-05-31,19750,1799,1,1,0,0
6,2013-06-01,17313,1514,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,24181,2191,1,1,0,0
2,2013-06-04,19945,1922,1,1,0,0
3,2013-06-05,18995,1786,1,1,0,0
4,2013-06-06,17595,1745,1,1,0,0
5,2013-06-07,17539,1764,1,1,0,0
6,2013-06-08,13962,1333,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,17346,1770,1,0,0,0
2,2013-06-11,15969,1681,1,0,0,0
3,2013-06-12,15519,1617,1,0,0,0
4,2013-06-13,13951,1528,1,0,0,0
5,2013-06-14,15289,1577,1,0,0,0
6,2013-06-15,16539,1483,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,23780,2163,1,1,0,0
2,2013-06-18,19712,1865,1,1,0,0
3,2013-06-19,17452,1660,1,1,0,1
4,2013-06-20,17637,1677,1,1,0,1
5,2013-06-21,19170,1746,1,1,0,1
6,2013-06-22,14272,1337,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,18154,1813,1,0,0,1
2,2013-06-25,11649,1161,1,0,0,1
3,2013-06-26,16629,1603,1,0,0,1
4,2013-06-27,15254,1487,1,0,0,1
5,2013-06-28,16427,1654,1,0,0,1
6,2013-06-29,16187,1417,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,24383,2207,1,1,0,1
2,2013-07-02,20675,1894,1,1,0,1
3,2013-07-03,18478,1783,1,1,0,1
4,2013-07-04,18332,1759,1,1,0,1
5,2013-07-05,17871,1679,1,1,0,1
6,2013-07-06,13817,1251,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,16197,1670,1,0,0,1
2,2013-07-09,13972,1492,1,0,0,1
3,2013-07-10,15063,1606,1,0,0,1
4,2013-07-11,13370,1428,1,0,0,1
5,2013-07-12,14482,1422,1,0,0,1
6,2013-07-13,13748,1241,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,23927,2079,1,1,0,1
2,2013-07-16,19279,1742,1,1,0,1
3,2013-07-17,17933,1698,1,1,0,1
4,2013-07-18,15927,1590,1,1,0,1
5,2013-07-19,17341,1697,1,1,0,1
6,2013-07-20,13363,1228,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,14165,1530,1,0,0,1
2,2013-07-23,13510,1436,1,0,0,1
3,2013-07-24,13123,1441,1,0,0,1
4,2013-07-25,12282,1368,1,0,0,1
5,2013-07-26,12995,1381,1,0,0,1
6,2013-07-27,11661,1134,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,22293,1992,1,1,0,1
2,2013-07-30,20387,1852,1,1,0,1
3,2013-07-31,23214,2048,1,1,0,1
4,2013-08-01,19788,1977,1,1,0,1
5,2013-08-02,17880,1722,1,1,0,1
6,2013-08-03,14914,1413,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,18792,1987,1,0,0,0
2,2013-08-06,15301,1713,1,0,0,0
3,2013-08-07,15867,1695,1,0,0,0
4,2013-08-08,14555,1560,1,0,0,0
5,2013-08-09,15500,1595,1,0,0,0
6,2013-08-10,14193,1369,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,23563,2230,1,1,0,0
2,2013-08-13,20372,2047,1,1,0,0
3,2013-08-14,20108,1970,1,1,0,0
4,2013-08-15,17873,1852,1,1,0,0
5,2013-08-16,19029,1890,1,1,0,0
6,2013-08-17,14604,1371,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,15658,1733,1,0,0,0
2,2013-08-20,14840,1664,1,0,0,0
3,2013-08-21,14260,1560,1,0,0,0
4,2013-08-22,14801,1611,1,0,0,0
5,2013-08-23,13491,1508,1,0,0,0
6,2013-08-24,12918,1306,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,22758,2115,1,1,0,0
2,2013-08-27,18761,1902,1,1,0,0
3,2013-08-28,18625,1844,1,1,0,0
4,2013-08-29,17875,1747,1,1,0,0
5,2013-08-30,20087,1928,1,1,0,0
6,2013-08-31,14492,1327,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,16064,1721,1,0,0,0
2,2013-09-03,15681,1659,1,0,0,0
3,2013-09-04,15696,1678,1,0,0,0
4,2013-09-05,14958,1619,1,0,0,0
5,2013-09-06,14898,1552,1,0,0,0
6,2013-09-07,13648,1333,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
1,2013-09-09,19112,1874,1,1,0,0
2,2013-09-10,20077,1844,1,1,0,0
3,2013-09-11,19316,1823,1,1,0,0
4,2013-09-12,18597,1798,1,1,0,0
5,2013-09-13,19811,1881,1,1,0,0
6,2013-09-14,13933,1302,1,0,0,0
7,2013-09-15,0,0,0,0,0,0
1,2013-09-16,15656,1756,1,0,0,0
2,2013-09-17,15767,1713,1,0,0,0
3,2013-09-18,12590,1339,1,0,0,0
4,2013-09-19,14511,1546,1,0,0,0
5,2013-09-20,13949,1456,1,0,0,0
6,2013-09-21,14873,1344,1,0,0,0
7,2013-09-22,0,0,0,0,0,0
1,2013-09-23,21719,1968,1,1,0,0
2,2013-09-24,16628,1643,1,1,0,0
3,2013-09-25,19438,1855,1,1,0,0
4,2013-09-26,17509,1722,1,1,0,0
5,2013-09-27,18235,1825,1,1,0,0
6,2013-09-28,15702,1411,1,0,0,0
7,2013-09-29,0,0,0,0,0,0
1,2013-09-30,18596,1900,1,0,0,1
2,2013-10-01,16698,1701,1,0,0,1
3,2013-10-02,16557,1737,1,0,0,1
4,2013-10-03,0,0,0,0,a,1
5,2013-10-04,17613,1741,1,0,0,1
6,2013-10-05,14692,1356,1,0,0,0
7,2013-10-06,0,0,0,0,0,0
1,2013-10-07,23986,2207,1,1,0,1
2,2013-10-08,20199,1901,1,1,0,1
3,2013-10-09,18678,1818,1,1,0,1
4,2013-10-10,16346,1531,1,1,0,1
5,2013-10-11,18962,1854,1,1,0,1
6,2013-10-12,14447,1349,1,0,0,0
7,2013-10-13,0,0,0,0,0,0
1,2013-10-14,17408,1874,1,0,0,0
2,2013-10-15,13992,1520,1,0,0,0
3,2013-10-16,15274,1692,1,0,0,0
4,2013-10-17,14402,1531,1,0,0,0
5,2013-10-18,15727,1653,1,0,0,0
6,2013-10-19,15868,1431,1,0,0,0
7,2013-10-20,0,0,0,0,0,0
1,2013-10-21,23139,2282,1,1,0,0
2,2013-10-22,17796,1813,1,1,0,0
3,2013-10-23,18209,1799,1,1,0,0
4,2013-10-24,18078,1799,1,1,0,0
5,2013-10-25,18503,1809,1,1,0,0
6,2013-10-26,14737,1393,1,0,0,0
7,2013-10-27,0,0,0,0,0,0
1,2013-10-28,14890,1598,1,0,0,0
2,2013-10-29,16320,1671,1,0,0,0
3,2013-10-30,16894,1755,1,0,0,0
4,2013-10-31,17882,1858,1,0,0,0
5,2013-11-01,17717,1777,1,0,0,0
6,2013-11-02,17143,1538,1,0,0,0
7,2013-11-03,0,0,0,0,0,0
1,2013-11-04,22954,2101,1,1,0,0
2,2013-11-05,22165,2058,1,1,0,0
3,2013-11-06,18629,1884,1,1,0,0
4,2013-11-07,18542,1889,1,1,0,0
5,2013-11-08,18924,1851,1,1,0,0
6,2013-11-09,16604,1515,1,0,0,0
7,2013-11-10,0,0,0,0,0,0
1,2013-11-11,15840,1736,1,0,0,0
2,2013-11-12,15944,1686,1,0,0,0
3,2013-11-13,16012,1670,1,0,0,0
4,2013-11-14,15037,1595,1,0,0,0
5,2013-11-15,16695,1617,1,0,0,0
6,2013-11-16,16051,1405,1,0,0,0
7,2013-11-17,0,0,0,0,0,0
1,2013-11-18,23827,2182,1,1,0,0
2,2013-11-19,20538,1930,1,1,0,0
3,2013-11-20,15520,1499,1,1,0,0
4,2013-11-21,19572,1899,1,1,0,0
5,2013-11-22,18044,1676,1,1,0,0
6,2013-11-23,16670,1473,1,0,0,0
7,2013-11-24,0,0,0,0,0,0
1,2013-11-25,18859,1841,1,0,0,0
2,2013-11-26,17147,1724,1,0,0,0
3,2013-11-27,16694,1616,1,0,0,0
4,2013-11-28,17541,1755,1,0,0,0
5,2013-11-29,20129,1803,1,0,0,0
6,2013-11-30,20126,1733,1,0,0,0
7,2013-12-01,0,0,0,0,0,0
1,2013-12-02,28050,2426,1,1,0,0
2,2013-12-03,23123,2132,1,1,0,0
3,2013-12-04,21972,1876,1,1,0,0
4,2013-12-05,23506,1981,1,1,0,0
5,2013-12-06,15921,1528,1,1,0,0
6,2013-12-07,16106,1432,1,0,0,0
7,2013-12-08,0,0,0,0,0,0
1,2013-12-09,17735,1739,1,0,0,0
2,2013-12-10,17909,1756,1,0,0,0
3,2013-12-11,17242,1687,1,0,0,0
4,2013-12-12,16484,1618,1,0,0,0
5,2013-12-13,17879,1707,1,0,0,0
6,2013-12-14,18266,1508,1,0,0,0
7,2013-12-15,0,0,0,0,0,0
1,2013-12-16,32170,2625,1,1,0,0
2,2013-12-17,26153,2255,1,1,0,0
3,2013-12-18,24254,2097,1,1,0,0
4,2013-12-19,23673,2111,1,1,0,0
5,2013-12-20,26189,2238,1,1,0,0
6,2013-12-21,20254,1777,1,0,0,0
7,2013-12-22,0,0,0,0,0,0
1,2013-12-23,28448,2643,1,0,0,1
2,2013-12-24,11151,1092,1,0,0,1
3,2013-12-25,0,0,0,0,c,1
4,2013-12-26,0,0,0,0,c,1
5,2013-12-27,17575,1773,1,0,0,1
6,2013-12-28,14956,1366,1,0,0,0
7,2013-12-29,0,0,0,0,0,0
1,2013-12-30,25179,2251,1,0,0,1
2,2013-12-31,10408,1119,1,0,0,1
3,2014-01-01,0,0,0,0,a,1
4,2014-01-02,18016,1773,1,0,0,1
5,2014-01-03,16788,1715,1,0,0,1
6,2014-01-04,14948,1445,1,0,0,0
7,2014-01-05,0,0,0,0,0,0
1,2014-01-06,24962,2202,1,1,0,0
2,2014-01-07,22797,2080,1,1,0,0
3,2014-01-08,20410,1905,1,1,0,0
4,2014-01-09,17968,1799,1,1,0,0
5,2014-01-10,18544,1815,1,1,0,0
6,2014-01-11,15157,1488,1,0,0,0
7,2014-01-12,0,0,0,0,0,0
1,2014-01-13,16013,1725,1,0,0,0
2,2014-01-14,14927,1619,1,0,0,0
3,2014-01-15,14244,1550,1,0,0,0
4,2014-01-16,12743,1359,1,0,0,0
5,2014-01-17,15790,1641,1,0,0,0
6,2014-01-18,15898,1479,1,0,0,0
7,2014-01-19,0,0,0,0,0,0
1,2014-01-20,19931,1706,1,1,0,0
2,2014-01-21,19000,1735,1,1,0,0
3,2014-01-22,18520,1703,1,1,0,0
4,2014-01-23,17401,1710,1,1,0,0
5,2014-01-24,18339,1671,1,1,0,0
6,2014-01-25,14611,1296,1,0,0,0
7,2014-01-26,0,0,0,0,0,0
1,2014-01-27,13610,1466,1,0,0,0
2,2014-01-28,15617,1601,1,0,0,0
3,2014-01-29,14850,1559,1,0,0,0
4,2014-01-30,14925,1514,1,0,0,0
5,2014-01-31,18480,1804,1,0,0,0
6,2014-02-01,17507,1530,1,0,0,0
7,2014-02-02,0,0,0,0,0,0
1,2014-02-03,25218,2174,1,1,0,1
2,2014-02-04,22290,1974,1,1,0,1
3,2014-02-05,19745,1829,1,1,0,1
4,2014-02-06,18121,1746,1,1,0,1
5,2014-02-07,18520,1745,1,1,0,1
6,2014-02-08,15228,1402,1,0,0,0
7,2014-02-09,0,0,0,0,0,0
1,2014-02-10,16663,1815,1,0,0,0
2,2014-02-11,15147,1627,1,0,0,0
3,2014-02-12,16544,1728,1,0,0,0
4,2014-02-13,15962,1643,1,0,0,0
5,2014-02-14,15942,1644,1,0,0,0
6,2014-02-15,14419,1349,1,0,0,0
7,2014-02-16,0,0,0,0,0,0
1,2014-02-17,24766,2259,1,1,0,0
2,2014-02-18,20802,1965,1,1,0,0
3,2014-02-19,18395,1740,1,1,0,0
4,2014-02-20,18464,1789,1,1,0,0
5,2014-02-21,17628,1715,1,1,0,0
6,2014-02-22,15508,1421,1,0,0,0
7,2014-02-23,0,0,0,0,0,0
1,2014-02-24,16680,1827,1,0,0,0
2,2014-02-25,15680,1761,1,0,0,0
3,2014-02-26,14740,1604,1,0,0,0
4,2014-02-27,15000,1687,1,0,0,0
5,2014-02-28,18668,1825,1,0,0,0
6,2014-03-01,17975,1561,1,0,0,0
7,2014-03-02,0,0,0,0,0,0
1,2014-03-03,25533,2342,1,1,0,0
2,2014-03-04,21487,2014,1,1,0,0
3,2014-03-05,20218,1963,1,1,0,0
4,2014-03-06,19393,1898,1,1,0,0
5,2014-03-07,19357,1880,1,1,0,0
6,2014-03-08,16055,1466,1,0,0,0
7,2014-03-09,0,0,0,0,0,0
1,2014-03-10,16698,1790,1,0,0,0
2,2014-03-11,15719,1735,1,0,0,0
3,2014-03-12,15168,1635,1,0,0,0
4,2014-03-13,14203,1592,1,0,0,0
5,2014-03-14,15502,1597,1,0,0,0
6,2014-03-15,14657,1356,1,0,0,0
7,2014-03-16,0,0,0,0,0,0
1,2014-03-17,23679,2162,1,1,0,0
2,2014-03-18,18936,1923,1,1,0,0
3,2014-03-19,18552,1783,1,1,0,0
4,2014-03-20,16716,1730,1,1,0,0
5,2014-03-21,17455,1716,1,1,0,0
6,2014-03-22,16063,1423,1,0,0,0
7,2014-03-23,0,0,0,0,0,0
1,2014-03-24,17752,1847,1,0,0,0
2,2014-03-25,14216,1569,1,0,0,0
3,2014-03-26,16463,1786,1,0,0,0
4,2014-03-27,16018,1638,1,0,0,0
5,2014-03-28,16491,1644,1,0,0,0
6,2014-03-29,15173,1382,1,0,0,0
7,2014-03-30,0,0,0,0,0,0
1,2014-03-31,26910,2407,1,1,0,0
2,2014-04-01,23515,2094,1,1,0,0
3,2014-04-02,20739,1977,1,1,0,0
4,2014-04-03,19098,1825,1,1,0,0
5,2014-04-04,20887,1915,1,1,0,0
6,2014-04-05,15817,1413,1,0,0,0
7,2014-04-06,0,0,0,0,0,0
1,2014-04-07,18238,1875,1,0,0,0
2,2014-04-08,16276,1671,1,0,0,0
3,2014-04-09,16046,1622,1,0,0,0
4,2014-04-10,16964,1681,1,0,0,0
5,2014-04-11,16674,1705,1,0,0,0
6,2014-04-12,16704,1468,1,0,0,0
7,2014-04-13,0,0,0,0,0,0
1,2014-04-14,23049,2045,1,1,0,1
2,2014-04-15,23387,2076,1,1,0,1
3,2014-04-16,22581,2066,1,1,0,1
4,2014-04-17,23408,2180,1,1,0,1
5,2014-04-18,0,0,0,1,b,1
6,2014-04-19,17456,1649,1,0,0,0
7,2014-04-20,0,0,0,0,0,0
1,2014-04-21,0,0,0,0,b,1
2,2014-04-22,18065,1869,1,0,0,1
3,2014-04-23,15193,1584,1,0,0,1
4,2014-04-24,14879,1551,1,0,0,1
5,2014-04-25,15222,1526,1,0,0,1
6,2014-04-26,14680,1362,1,0,0,0
7,2014-04-27,0,0,0,0,0,0
1,2014-04-28,25571,2272,1,1,0,0
2,2014-04-29,21814,2068,1,1,0,0
3,2014-04-30,25187,2303,1,1,0,0
4,2014-05-01,0,0,0,1,a,0
5,2014-05-02,24051,2125,1,1,0,1
6,2014-05-03,17771,1602,1,0,0,0
7,2014-05-04,0,0,0,0,0,0
1,2014-05-05,25275,2212,1,1,0,0
2,2014-05-06,21534,1988,1,1,0,0
3,2014-05-07,20672,1909,1,1,0,0
4,2014-05-08,19713,1878,1,1,0,0
5,2014-05-09,19087,1794,1,1,0,0
6,2014-05-10,16487,1510,1,0,0,0
7,2014-05-11,0,0,0,0,0,0
1,2014-05-12,16456,1739,1,0,0,0
2,2014-05-13,16478,1778,1,0,0,0
3,2014-05-14,15324,1600,1,0,0,0
4,2014-05-15,14576,1568,1,0,0,0
5,2014-05-16,15302,1586,1,0,0,0
6,2014-05-17,15175,1380,1,0,0,0
7,2014-05-18,0,0,0,0,0,0
1,2014-05-19,23981,2213,1,1,0,0
2,2014-05-20,19349,1894,1,1,0,0
3,2014-05-21,18470,1805,1,1,0,0
4,2014-05-22,18832,1802,1,1,0,0
5,2014-05-23,18246,1771,1,1,0,0
6,2014-05-24,15751,1375,1,0,0,0
7,2014-05-25,0,0,0,0,0,0
1,2014-05-26,17499,1803,1,0,0,0
2,2014-05-27,15097,1574,1,0,0,0
3,2014-05-28,16707,1594,1,0,0,0
4,2014-05-29,0,0,0,0,a,0
5,2014-05-30,23510,2151,1,0,0,1
6,2014-05-31,16797,1465,1,0,0,0
7,2014-06-01,0,0,0,0,0,0
1,2014-06-02,28091,2468,1,1,0,0
2,2014-06-03,23900,2112,1,1,0,0
3,2014-06-04,20052,1890,1,1,0,0
4,2014-06-05,20711,1905,1,1,0,0
5,2014-06-06,20736,1984,1,1,0,0
6,2014-06-07,16450,1519,1,0,0,0
7,2014-06-08,0,0,0,0,0,0
1,2014-06-09,0,0,0,0,a,0
2,2014-06-10,19361,2040,1,0,0,0
3,2014-06-11,15650,1573,1,0,0,0
4,2014-06-12,18892,1868,1,0,0,0
5,2014-06-13,16541,1629,1,0,0,0
6,2014-06-14,15405,1369,1,0,0,0
7,2014-06-15,0,0,0,0,0,0
1,2014-06-16,23702,2089,1,1,0,0
2,2014-06-17,21725,1999,1,1,0,0
3,2014-06-18,19711,1956,1,1,0,0
4,2014-06-19,18793,1788,1,1,0,0
5,2014-06-20,18443,1773,1,1,0,0
6,2014-06-21,15624,1369,1,0,0,0
7,2014-06-22,0,0,0,0,0,0
1,2014-06-23,18373,1888,1,0,0,0
2,2014-06-24,15704,1692,1,0,0,0
3,2014-06-25,11690,1270,1,0,0,0
4,2014-06-26,14546,1521,1,0,0,0
5,2014-06-27,16288,1628,1,0,0,0
6,2014-06-28,15843,1433,1,0,0,0
7,2014-06-29,0,0,0,0,0,0
1,2014-06-30,27792,2435,1,1,0,0
2,2014-07-01,23796,2091,1,1,0,0
3,2014-07-02,21637,2017,1,1,0,0
4,2014-07-03,20178,1946,1,1,0,0
5,2014-07-04,17100,1699,1,1,0,0
6,2014-07-05,16531,1411,1,0,0,0
7,2014-07-06,0,0,0,0,0,0
1,2014-07-07,19405,1895,1,0,0,0
2,2014-07-08,14910,1499,1,0,0,0
3,2014-07-09,16979,1660,1,0,0,1
4,2014-07-10,17997,1749,1,0,0,1
5,2014-07-11,17053,1617,1,0,0,1
6,2014-07-12,17411,1487,1,0,0,0
7,2014-07-13,0,0,0,0,0,0
1,2014-07-14,22475,2014,1,1,0,1
2,2014-07-15,20178,1783,1,1,0,1
3,2014-07-16,18685,1828,1,1,0,1
4,2014-07-17,17583,1689,1,1,0,1
5,2014-07-18,16870,1615,1,1,0,1
6,2014-07-19,13770,1218,1,0,0,0
7,2014-07-20,0,0,0,0,0,0
1,2014-07-21,17671,1743,1,0,0,1
2,2014-07-22,14325,1450,1,0,0,1
3,2014-07-23,15102,1562,1,0,0,1
4,2014-07-24,13602,1374,1,0,0,1
5,2014-07-25,13738,1330,1,0,0,1
6,2014-07-26,13191,1224,1,0,0,0
7,2014-07-27,0,0,0,0,0,0
1,2014-07-28,21306,1871,1,1,0,1
2,2014-07-29,17652,1652,1,1,0,1
3,2014-07-30,19328,1769,1,1,0,1
4,2014-07-31,21765,1942,1,1,0,1
5,2014-08-01,18702,1729,1,1,0,1
6,2014-08-02,15185,1331,1,0,0,0
7,2014-08-03,0,0,0,0,0,0
1,2014-08-04,21596,1976,1,1,0,1
2,2014-08-05,18517,1717,1,1,0,1
3,2014-08-06,18185,1737,1,1,0,1
4,2014-08-07,17558,1720,1,1,0,1
5,2014-08-08,18148,1688,1,1,0,1
6,2014-08-09,13071,1219,1,0,0,0
7,2014-08-10,0,0,0,0,0,0
1,2014-08-11,16536,1766,1,0,0,1
2,2014-08-12,14473,1559,1,0,0,1
3,2014-08-13,14301,1480,1,0,0,1
4,2014-08-14,14666,1519,1,0,0,1
5,2014-08-15,14532,1529,1,0,0,1
6,2014-08-16,13688,1280,1,0,0,0
7,2014-08-17,0,0,0,0,0,0
1,2014-08-18,22787,2031,1,1,0,1
2,2014-08-19,20710,1854,1,1,0,1
3,2014-08-20,19281,1806,1,1,0,1
4,2014-08-21,16824,1647,1,1,0,1
5,2014-08-22,17931,1686,1,1,0,1
6,2014-08-23,15140,1321,1,0,0,0
