@relation train-weka.filters.unsupervised.instance.RemoveWithValues-S225.0-Cfirst-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S224.0-Cfirst-Lfirst-last

@attribute DayOfWeek numeric
@attribute Date date yyyy-MM-dd
@attribute Sales numeric
@attribute Customers numeric
@attribute Open numeric
@attribute Promo numeric
@attribute StateHoliday string
@attribute SchoolHoliday numeric

@data
4,2013-02-14,4499,370,1,0,0,0
5,2013-02-15,3829,332,1,0,0,0
6,2013-02-16,4497,354,1,0,0,0
7,2013-02-17,0,0,0,0,0,0
1,2013-02-18,7614,531,1,1,0,0
2,2013-02-19,5531,400,1,1,0,0
3,2013-02-20,5165,357,1,1,0,0
4,2013-02-21,5088,378,1,1,0,0
5,2013-02-22,6124,426,1,1,0,0
6,2013-02-23,5336,431,1,0,0,0
7,2013-02-24,0,0,0,0,0,0
1,2013-02-25,3967,326,1,0,0,0
2,2013-02-26,3727,313,1,0,0,0
3,2013-02-27,3923,317,1,0,0,0
4,2013-02-28,4334,336,1,0,0,0
5,2013-03-01,4101,328,1,0,0,0
6,2013-03-02,5256,410,1,0,0,0
7,2013-03-03,0,0,0,0,0,0
1,2013-03-04,7859,509,1,1,0,0
2,2013-03-05,5748,395,1,1,0,0
3,2013-03-06,5316,383,1,1,0,0
4,2013-03-07,5699,420,1,1,0,0
5,2013-03-08,5533,414,1,1,0,0
6,2013-03-09,5942,476,1,0,0,0
7,2013-03-10,0,0,0,0,0,0
1,2013-03-11,6764,410,1,0,0,0
2,2013-03-12,4361,314,1,0,0,0
3,2013-03-13,4692,357,1,0,0,0
4,2013-03-14,4799,365,1,0,0,0
5,2013-03-15,5347,390,1,0,0,0
6,2013-03-16,5840,449,1,0,0,0
7,2013-03-17,0,0,0,0,0,0
1,2013-03-18,7304,476,1,1,0,0
2,2013-03-19,6062,432,1,1,0,0
3,2013-03-20,5924,428,1,1,0,0
4,2013-03-21,6000,434,1,1,0,0
5,2013-03-22,6106,446,1,1,0,0
6,2013-03-23,6348,456,1,0,0,0
7,2013-03-24,0,0,0,0,0,0
1,2013-03-25,9702,571,1,1,0,1
2,2013-03-26,7690,515,1,1,0,1
3,2013-03-27,7895,537,1,1,0,1
4,2013-03-28,9279,640,1,1,0,1
5,2013-03-29,0,0,0,1,b,1
6,2013-03-30,9812,717,1,0,0,0
7,2013-03-31,0,0,0,0,0,0
1,2013-04-01,0,0,0,0,b,1
2,2013-04-02,4033,357,1,0,0,1
3,2013-04-03,4512,351,1,0,0,1
4,2013-04-04,4557,370,1,0,0,1
5,2013-04-05,4622,359,1,0,0,1
6,2013-04-06,5730,448,1,0,0,0
7,2013-04-07,0,0,0,0,0,0
1,2013-04-08,7100,512,1,1,0,0
2,2013-04-09,5972,431,1,1,0,0
3,2013-04-10,5554,409,1,1,0,0
4,2013-04-11,5459,404,1,1,0,0
5,2013-04-12,5238,412,1,1,0,0
6,2013-04-13,4617,425,1,0,0,0
7,2013-04-14,0,0,0,0,0,0
1,2013-04-15,3679,299,1,0,0,0
2,2013-04-16,4388,335,1,0,0,0
3,2013-04-17,3845,311,1,0,0,0
4,2013-04-18,3926,342,1,0,0,0
5,2013-04-19,4415,353,1,0,0,0
6,2013-04-20,5533,443,1,0,0,0
7,2013-04-21,0,0,0,0,0,0
1,2013-04-22,6811,473,1,1,0,0
2,2013-04-23,5393,392,1,1,0,0
3,2013-04-24,4939,398,1,1,0,0
4,2013-04-25,5395,402,1,1,0,0
5,2013-04-26,6070,444,1,1,0,0
6,2013-04-27,5426,425,1,0,0,0
7,2013-04-28,0,0,0,0,0,0
1,2013-04-29,7089,496,1,1,0,0
2,2013-04-30,7033,496,1,1,0,0
3,2013-05-01,0,0,0,1,a,0
4,2013-05-02,6557,466,1,1,0,0
5,2013-05-03,6710,473,1,1,0,0
6,2013-05-04,5693,454,1,0,0,0
7,2013-05-05,0,0,0,0,0,0
1,2013-05-06,4770,399,1,0,0,0
2,2013-05-07,4833,364,1,0,0,0
3,2013-05-08,5312,445,1,0,0,0
4,2013-05-09,0,0,0,0,a,0
5,2013-05-10,6685,530,1,0,0,0
6,2013-05-11,6015,495,1,0,0,0
7,2013-05-12,0,0,0,0,0,0
1,2013-05-13,7534,528,1,1,0,0
2,2013-05-14,6040,408,1,1,0,0
3,2013-05-15,5163,371,1,1,0,0
4,2013-05-16,6435,462,1,1,0,0
5,2013-05-17,6140,465,1,1,0,0
6,2013-05-18,5506,452,1,0,0,0
7,2013-05-19,0,0,0,0,0,0
1,2013-05-20,0,0,0,0,a,0
2,2013-05-21,5081,404,1,0,0,1
3,2013-05-22,4100,335,1,0,0,1
4,2013-05-23,4342,348,1,0,0,1
5,2013-05-24,4122,342,1,0,0,1
6,2013-05-25,4962,422,1,0,0,0
7,2013-05-26,0,0,0,0,0,0
1,2013-05-27,6775,489,1,1,0,1
2,2013-05-28,4845,389,1,1,0,1
3,2013-05-29,6384,472,1,1,0,1
4,2013-05-30,0,0,0,1,a,1
5,2013-05-31,7388,520,1,1,0,1
6,2013-06-01,5420,432,1,0,0,0
7,2013-06-02,0,0,0,0,0,0
1,2013-06-03,7704,524,1,1,0,0
2,2013-06-04,6089,425,1,1,0,0
3,2013-06-05,5921,418,1,1,0,0
4,2013-06-06,5294,393,1,1,0,0
5,2013-06-07,5152,405,1,1,0,0
6,2013-06-08,5301,434,1,0,0,0
7,2013-06-09,0,0,0,0,0,0
1,2013-06-10,4594,357,1,0,0,0
2,2013-06-11,3940,332,1,0,0,0
3,2013-06-12,4409,345,1,0,0,0
4,2013-06-13,4836,339,1,0,0,0
5,2013-06-14,4817,385,1,0,0,0
6,2013-06-15,5491,442,1,0,0,0
7,2013-06-16,0,0,0,0,0,0
1,2013-06-17,7598,511,1,1,0,0
2,2013-06-18,5401,390,1,1,0,0
3,2013-06-19,5625,388,1,1,0,0
4,2013-06-20,5921,410,1,1,0,0
5,2013-06-21,6348,451,1,1,0,0
6,2013-06-22,5629,463,1,0,0,0
7,2013-06-23,0,0,0,0,0,0
1,2013-06-24,5142,376,1,0,0,0
2,2013-06-25,4576,372,1,0,0,0
3,2013-06-26,4793,374,1,0,0,0
4,2013-06-27,5195,380,1,0,0,0
5,2013-06-28,5558,383,1,0,0,0
6,2013-06-29,7168,486,1,0,0,0
7,2013-06-30,0,0,0,0,0,0
1,2013-07-01,5801,447,1,1,0,0
2,2013-07-02,5009,403,1,1,0,0
3,2013-07-03,5894,408,1,1,0,0
4,2013-07-04,5921,445,1,1,0,0
5,2013-07-05,6217,460,1,1,0,0
6,2013-07-06,4818,410,1,0,0,0
7,2013-07-07,0,0,0,0,0,0
1,2013-07-08,3903,330,1,0,0,0
2,2013-07-09,4761,357,1,0,0,0
3,2013-07-10,4483,364,1,0,0,0
4,2013-07-11,4240,345,1,0,0,0
5,2013-07-12,5940,420,1,0,0,0
6,2013-07-13,5845,497,1,0,0,0
7,2013-07-14,0,0,0,0,0,0
1,2013-07-15,7608,529,1,1,0,0
2,2013-07-16,6515,445,1,1,0,0
3,2013-07-17,6214,448,1,1,0,0
4,2013-07-18,6635,470,1,1,0,0
5,2013-07-19,5954,459,1,1,0,0
6,2013-07-20,5681,474,1,0,0,0
7,2013-07-21,0,0,0,0,0,0
1,2013-07-22,5281,403,1,0,0,0
2,2013-07-23,4818,388,1,0,0,0
3,2013-07-24,4538,370,1,0,0,0
4,2013-07-25,5057,380,1,0,0,1
5,2013-07-26,5281,394,1,0,0,1
6,2013-07-27,5085,382,1,0,0,0
7,2013-07-28,0,0,0,0,0,0
1,2013-07-29,9312,567,1,1,0,1
2,2013-07-30,7830,524,1,1,0,1
3,2013-07-31,7320,483,1,1,0,1
4,2013-08-01,6382,455,1,1,0,1
5,2013-08-02,6682,465,1,1,0,1
6,2013-08-03,5883,439,1,0,0,0
7,2013-08-04,0,0,0,0,0,0
1,2013-08-05,5068,377,1,0,0,1
2,2013-08-06,4290,335,1,0,0,1
3,2013-08-07,5087,379,1,0,0,1
4,2013-08-08,4959,402,1,0,0,1
5,2013-08-09,4889,381,1,0,0,1
6,2013-08-10,5059,400,1,0,0,0
7,2013-08-11,0,0,0,0,0,0
1,2013-08-12,8666,578,1,1,0,1
2,2013-08-13,7057,471,1,1,0,1
3,2013-08-14,5984,443,1,1,0,1
4,2013-08-15,5723,426,1,1,0,1
5,2013-08-16,6249,461,1,1,0,1
6,2013-08-17,4966,412,1,0,0,0
7,2013-08-18,0,0,0,0,0,0
1,2013-08-19,4678,367,1,0,0,1
2,2013-08-20,3701,302,1,0,0,1
3,2013-08-21,4327,352,1,0,0,1
4,2013-08-22,3927,324,1,0,0,1
5,2013-08-23,4582,375,1,0,0,1
6,2013-08-24,4389,387,1,0,0,0
7,2013-08-25,0,0,0,0,0,0
1,2013-08-26,8543,544,1,1,0,1
2,2013-08-27,5969,441,1,1,0,1
3,2013-08-28,5465,392,1,1,0,1
4,2013-08-29,5824,402,1,1,0,1
5,2013-08-30,6118,437,1,1,0,1
6,2013-08-31,5024,421,1,0,0,0
7,2013-09-01,0,0,0,0,0,0
1,2013-09-02,4299,340,1,0,0,1
2,2013-09-03,4766,370,1,0,0,1
3,2013-09-04,4693,361,1,0,0,1
4,2013-09-05,4902,378,1,0,0,1
5,2013-09-06,4617,389,1,0,0,1
6,2013-09-07,5670,453,1,0,0,0
7,2013-09-08,0,0,0,0,0,0
1,2013-09-09,9224,612,1,1,0,0
2,2013-09-10,7194,529,1,1,0,0
3,2013-09-11,6373,458,1,1,0,0
4,2013-09-12,6048,469,1,1,0,0
5,2013-09-13,5192,414,1,1,0,0
6,2013-09-14,5098,442,1,0,0,0
7,2013-09-15,0,0,0,0,0,0
1,2013-09-16,4475,389,1,0,0,0
2,2013-09-17,4594,391,1,0,0,0
3,2013-09-18,4624,367,1,0,0,0
4,2013-09-19,4026,367,1,0,0,0
5,2013-09-20,4225,362,1,0,0,0
6,2013-09-21,5421,451,1,0,0,0
7,2013-09-22,0,0,0,0,0,0
1,2013-09-23,7523,504,1,1,0,0
2,2013-09-24,5241,416,1,1,0,0
3,2013-09-25,5847,432,1,1,0,0
4,2013-09-26,6727,441,1,1,0,0
5,2013-09-27,6127,467,1,1,0,0
6,2013-09-28,6035,461,1,0,0,0
7,2013-09-29,0,0,0,0,0,0
1,2013-09-30,6849,493,1,0,0,0
2,2013-10-01,4709,375,1,0,0,0
3,2013-10-02,5519,435,1,0,0,0
4,2013-10-03,0,0,0,0,a,0
5,2013-10-04,5894,461,1,0,0,0
6,2013-10-05,6128,463,1,0,0,0
7,2013-10-06,0,0,0,0,0,0
1,2013-10-07,8454,559,1,1,0,0
2,2013-10-08,6436,460,1,1,0,0
3,2013-10-09,6397,449,1,1,0,0
4,2013-10-10,5081,421,1,1,0,0
5,2013-10-11,6002,451,1,1,0,0
6,2013-10-12,6537,517,1,0,0,0
7,2013-10-13,0,0,0,0,0,0
1,2013-10-14,5822,437,1,0,0,0
2,2013-10-15,4662,339,1,0,0,0
3,2013-10-16,4654,389,1,0,0,0
4,2013-10-17,4900,392,1,0,0,0
5,2013-10-18,4368,349,1,0,0,0
6,2013-10-19,5320,435,1,0,0,0
7,2013-10-20,0,0,0,0,0,0
1,2013-10-21,7339,519,1,1,0,0
2,2013-10-22,6333,452,1,1,0,0
3,2013-10-23,6623,452,1,1,0,0
4,2013-10-24,5897,439,1,1,0,0
5,2013-10-25,5677,452,1,1,0,0
6,2013-10-26,4750,410,1,0,0,0
7,2013-10-27,0,0,0,0,0,0
1,2013-10-28,4478,374,1,0,0,1
2,2013-10-29,4755,367,1,0,0,1
3,2013-10-30,5379,414,1,0,0,1
4,2013-10-31,6445,510,1,0,0,0
5,2013-11-01,0,0,0,0,a,0
6,2013-11-02,7394,552,1,0,0,0
7,2013-11-03,0,0,0,0,0,0
1,2013-11-04,9937,624,1,1,0,0
2,2013-11-05,7031,490,1,1,0,0
3,2013-11-06,6451,443,1,1,0,0
4,2013-11-07,5842,437,1,1,0,0
5,2013-11-08,7317,509,1,1,0,0
6,2013-11-09,6580,515,1,0,0,0
7,2013-11-10,0,0,0,0,0,0
1,2013-11-11,4687,373,1,0,0,0
2,2013-11-12,4531,344,1,0,0,0
3,2013-11-13,5204,376,1,0,0,0
4,2013-11-14,4781,357,1,0,0,0
5,2013-11-15,5490,405,1,0,0,0
6,2013-11-16,5639,448,1,0,0,0
7,2013-11-17,0,0,0,0,0,0
1,2013-11-18,8242,553,1,1,0,0
2,2013-11-19,6915,492,1,1,0,0
3,2013-11-20,6832,468,1,1,0,0
4,2013-11-21,6811,460,1,1,0,0
5,2013-11-22,6745,480,1,1,0,0
6,2013-11-23,6577,509,1,0,0,0
7,2013-11-24,0,0,0,0,0,0
1,2013-11-25,6689,443,1,0,0,0
2,2013-11-26,5610,407,1,0,0,0
3,2013-11-27,5009,351,1,0,0,0
4,2013-11-28,6036,416,1,0,0,0
5,2013-11-29,7245,506,1,0,0,0
6,2013-11-30,7833,542,1,0,0,0
7,2013-12-01,0,0,0,0,0,0
1,2013-12-02,9574,628,1,1,0,0
2,2013-12-03,7624,494,1,1,0,0
3,2013-12-04,8333,544,1,1,0,0
4,2013-12-05,9741,625,1,1,0,0
5,2013-12-06,7119,511,1,1,0,0
6,2013-12-07,5854,450,1,0,0,0
7,2013-12-08,0,0,0,0,0,0
1,2013-12-09,6010,425,1,0,0,0
2,2013-12-10,6233,428,1,0,0,0
3,2013-12-11,5786,426,1,0,0,0
4,2013-12-12,5206,384,1,0,0,0
5,2013-12-13,6061,460,1,0,0,0
6,2013-12-14,7834,520,1,0,0,0
7,2013-12-15,0,0,0,0,0,0
1,2013-12-16,13678,764,1,1,0,0
2,2013-12-17,10394,634,1,1,0,0
3,2013-12-18,10087,642,1,1,0,0
4,2013-12-19,11398,717,1,1,0,0
5,2013-12-20,10610,723,1,1,0,0
6,2013-12-21,9625,706,1,0,0,0
7,2013-12-22,0,0,0,0,0,0
1,2013-12-23,14763,1016,1,0,0,1
2,2013-12-24,6055,472,1,0,0,1
3,2013-12-25,0,0,0,0,c,1
4,2013-12-26,0,0,0,0,c,1
5,2013-12-27,7960,552,1,0,0,1
6,2013-12-28,6381,478,1,0,0,0
7,2013-12-29,0,0,0,0,0,0
1,2013-12-30,8801,643,1,0,0,1
2,2013-12-31,4186,328,1,0,0,1
3,2014-01-01,0,0,0,0,a,1
4,2014-01-02,5438,420,1,0,0,1
5,2014-01-03,6110,474,1,0,0,1
6,2014-01-04,6785,533,1,0,0,0
7,2014-01-05,0,0,0,0,0,0
1,2014-01-06,0,0,0,1,a,0
2,2014-01-07,12152,741,1,1,0,0
3,2014-01-08,8235,538,1,1,0,0
4,2014-01-09,6924,514,1,1,0,0
5,2014-01-10,7499,531,1,1,0,0
6,2014-01-11,6607,528,1,0,0,0
7,2014-01-12,0,0,0,0,0,0
1,2014-01-13,4363,391,1,0,0,0
2,2014-01-14,4244,349,1,0,0,0
3,2014-01-15,4937,398,1,0,0,0
4,2014-01-16,4659,369,1,0,0,0
5,2014-01-17,5697,439,1,0,0,0
6,2014-01-18,6398,526,1,0,0,0
7,2014-01-19,0,0,0,0,0,0
1,2014-01-20,10443,621,1,1,0,0
2,2014-01-21,5914,429,1,1,0,0
3,2014-01-22,6360,451,1,1,0,0
4,2014-01-23,6985,457,1,1,0,0
5,2014-01-24,6571,486,1,1,0,0
6,2014-01-25,6419,481,1,0,0,0
7,2014-01-26,0,0,0,0,0,0
1,2014-01-27,4394,390,1,0,0,0
2,2014-01-28,4601,356,1,0,0,0
3,2014-01-29,5029,378,1,0,0,0
4,2014-01-30,5484,405,1,0,0,0
5,2014-01-31,5782,441,1,0,0,0
6,2014-02-01,6233,492,1,0,0,0
7,2014-02-02,0,0,0,0,0,0
1,2014-02-03,9577,602,1,1,0,0
2,2014-02-04,7827,521,1,1,0,0
3,2014-02-05,7031,474,1,1,0,0
4,2014-02-06,7208,495,1,1,0,0
5,2014-02-07,7085,503,1,1,0,0
6,2014-02-08,6638,553,1,0,0,0
7,2014-02-09,0,0,0,0,0,0
1,2014-02-10,5189,435,1,0,0,0
2,2014-02-11,4275,381,1,0,0,0
3,2014-02-12,4434,368,1,0,0,0
4,2014-02-13,4656,412,1,0,0,0
5,2014-02-14,5924,477,1,0,0,0
6,2014-02-15,6551,477,1,0,0,0
7,2014-02-16,0,0,0,0,0,0
1,2014-02-17,9293,633,1,1,0,0
2,2014-02-18,6948,466,1,1,0,0
3,2014-02-19,7129,477,1,1,0,0
4,2014-02-20,6574,470,1,1,0,0
5,2014-02-21,6883,536,1,1,0,0
6,2014-02-22,6140,494,1,0,0,0
7,2014-02-23,0,0,0,0,0,0
1,2014-02-24,4229,381,1,0,0,0
2,2014-02-25,4271,354,1,0,0,0
3,2014-02-26,4689,391,1,0,0,0
4,2014-02-27,5259,425,1,0,0,0
5,2014-02-28,6523,488,1,0,0,0
6,2014-03-01,6561,526,1,0,0,0
7,2014-03-02,0,0,0,0,0,0
1,2014-03-03,9074,603,1,1,0,0
2,2014-03-04,7015,490,1,1,0,0
3,2014-03-05,6934,480,1,1,0,0
4,2014-03-06,6411,479,1,1,0,0
5,2014-03-07,6261,455,1,1,0,0
6,2014-03-08,6482,513,1,0,0,0
7,2014-03-09,0,0,0,0,0,0
1,2014-03-10,4509,378,1,0,0,0
2,2014-03-11,4474,379,1,0,0,0
3,2014-03-12,4836,404,1,0,0,0
4,2014-03-13,4654,364,1,0,0,0
5,2014-03-14,5331,409,1,0,0,0
6,2014-03-15,6184,505,1,0,0,0
7,2014-03-16,0,0,0,0,0,0
1,2014-03-17,8327,577,1,1,0,0
2,2014-03-18,7229,494,1,1,0,0
3,2014-03-19,6805,462,1,1,0,0
4,2014-03-20,6257,464,1,1,0,0
5,2014-03-21,7049,512,1,1,0,0
6,2014-03-22,6005,501,1,0,0,0
7,2014-03-23,0,0,0,0,0,0
1,2014-03-24,6775,486,1,0,0,0
2,2014-03-25,5237,394,1,0,0,0
3,2014-03-26,5329,414,1,0,0,0
4,2014-03-27,5436,420,1,0,0,0
5,2014-03-28,6769,492,1,0,0,0
6,2014-03-29,6714,501,1,0,0,0
7,2014-03-30,0,0,0,0,0,0
1,2014-03-31,11527,752,1,1,0,0
2,2014-04-01,5819,458,1,1,0,0
3,2014-04-02,7027,491,1,1,0,0
4,2014-04-03,6620,497,1,1,0,0
5,2014-04-04,7466,539,1,1,0,0
6,2014-04-05,7510,543,1,0,0,0
7,2014-04-06,0,0,0,0,0,0
1,2014-04-07,5012,437,1,0,0,0
2,2014-04-08,5076,418,1,0,0,0
3,2014-04-09,5316,411,1,0,0,0
4,2014-04-10,5945,419,1,0,0,0
5,2014-04-11,5555,446,1,0,0,0
6,2014-04-12,6539,533,1,0,0,0
7,2014-04-13,0,0,0,0,0,0
1,2014-04-14,11139,694,1,1,0,1
2,2014-04-15,9018,552,1,1,0,1
3,2014-04-16,9084,630,1,1,0,1
4,2014-04-17,10221,692,1,1,0,1
5,2014-04-18,0,0,0,1,b,1
6,2014-04-19,10836,784,1,0,0,0
7,2014-04-20,0,0,0,0,0,0
1,2014-04-21,0,0,0,0,b,1
2,2014-04-22,5694,481,1,0,0,1
3,2014-04-23,5035,401,1,0,0,1
4,2014-04-24,5102,395,1,0,0,1
5,2014-04-25,5249,420,1,0,0,1
6,2014-04-26,6593,527,1,0,0,0
7,2014-04-27,0,0,0,0,0,0
1,2014-04-28,9329,625,1,1,0,0
2,2014-04-29,7492,534,1,1,0,0
3,2014-04-30,9077,615,1,1,0,0
4,2014-05-01,0,0,0,1,a,0
5,2014-05-02,10458,702,1,1,0,0
6,2014-05-03,7814,617,1,0,0,0
7,2014-05-04,0,0,0,0,0,0
1,2014-05-05,9141,596,1,1,0,0
2,2014-05-06,7451,490,1,1,0,0
3,2014-05-07,7183,507,1,1,0,0
4,2014-05-08,7444,530,1,1,0,0
5,2014-05-09,8100,566,1,1,0,0
6,2014-05-10,6752,586,1,0,0,0
7,2014-05-11,0,0,0,0,0,0
1,2014-05-12,5436,417,1,0,0,0
2,2014-05-13,5214,434,1,0,0,0
3,2014-05-14,4710,417,1,0,0,0
4,2014-05-15,5363,411,1,0,0,0
5,2014-05-16,6245,465,1,0,0,0
6,2014-05-17,5944,512,1,0,0,0
7,2014-05-18,0,0,0,0,0,0
1,2014-05-19,7750,551,1,1,0,0
2,2014-05-20,6786,500,1,1,0,0
3,2014-05-21,6766,498,1,1,0,0
4,2014-05-22,6583,516,1,1,0,0
5,2014-05-23,7504,522,1,1,0,0
6,2014-05-24,7136,526,1,0,0,0
7,2014-05-25,0,0,0,0,0,0
1,2014-05-26,5222,429,1,0,0,0
2,2014-05-27,5391,416,1,0,0,0
3,2014-05-28,6904,568,1,0,0,0
4,2014-05-29,0,0,0,0,a,0
5,2014-05-30,8357,576,1,0,0,0
6,2014-05-31,7122,530,1,0,0,0
7,2014-06-01,0,0,0,0,0,0
1,2014-06-02,9714,642,1,1,0,0
2,2014-06-03,7820,532,1,1,0,0
3,2014-06-04,7091,491,1,1,0,0
4,2014-06-05,7628,527,1,1,0,0
5,2014-06-06,8070,580,1,1,0,0
6,2014-06-07,7686,559,1,0,0,0
7,2014-06-08,0,0,0,0,0,0
1,2014-06-09,0,0,0,0,a,0
2,2014-06-10,5474,445,1,0,0,1
3,2014-06-11,5622,413,1,0,0,1
4,2014-06-12,5924,458,1,0,0,1
5,2014-06-13,5785,477,1,0,0,1
6,2014-06-14,7044,496,1,0,0,0
7,2014-06-15,0,0,0,0,0,0
1,2014-06-16,8363,557,1,1,0,1
2,2014-06-17,7410,511,1,1,0,1
3,2014-06-18,8666,589,1,1,0,1
4,2014-06-19,0,0,0,1,a,1
5,2014-06-20,8722,639,1,1,0,1
6,2014-06-21,6314,522,1,0,0,0
7,2014-06-22,0,0,0,0,0,0
1,2014-06-23,6355,465,1,0,0,0
2,2014-06-24,5464,395,1,0,0,0
3,2014-06-25,5492,420,1,0,0,0
4,2014-06-26,4067,374,1,0,0,0
5,2014-06-27,6551,489,1,0,0,0
6,2014-06-28,7346,525,1,0,0,0
7,2014-06-29,0,0,0,0,0,0
1,2014-06-30,13032,783,1,1,0,0
2,2014-07-01,6487,488,1,1,0,0
3,2014-07-02,6819,500,1,1,0,0
4,2014-07-03,6910,499,1,1,0,0
5,2014-07-04,6971,509,1,1,0,0
6,2014-07-05,6853,555,1,0,0,0
7,2014-07-06,0,0,0,0,0,0
1,2014-07-07,6395,507,1,0,0,0
2,2014-07-08,5638,420,1,0,0,0
3,2014-07-09,4884,382,1,0,0,0
4,2014-07-10,5564,430,1,0,0,0
5,2014-07-11,6050,449,1,0,0,0
6,2014-07-12,7203,549,1,0,0,0
7,2014-07-13,0,0,0,0,0,0
1,2014-07-14,8924,576,1,1,0,0
2,2014-07-15,7028,497,1,1,0,0
3,2014-07-16,7950,536,1,1,0,0
4,2014-07-17,7380,518,1,1,0,0
5,2014-07-18,6756,517,1,1,0,0
6,2014-07-19,6511,512,1,0,0,0
7,2014-07-20,0,0,0,0,0,0
1,2014-07-21,5796,489,1,0,0,0
2,2014-07-22,4876,389,1,0,0,0
3,2014-07-23,5283,411,1,0,0,0
4,2014-07-24,5819,467,1,0,0,0
5,2014-07-25,6862,458,1,0,0,0
6,2014-07-26,7083,541,1,0,0,0
7,2014-07-27,0,0,0,0,0,0
1,2014-07-28,9064,586,1,1,0,0
2,2014-07-29,7985,542,1,1,0,0
3,2014-07-30,8287,583,1,1,0,0
4,2014-07-31,8293,564,1,1,0,1
5,2014-08-01,7902,558,1,1,0,1
6,2014-08-02,6639,514,1,0,0,0
7,2014-08-03,0,0,0,0,0,0
1,2014-08-04,10406,661,1,1,0,1
2,2014-08-05,7090,498,1,1,0,1
3,2014-08-06,6931,475,1,1,0,1
4,2014-08-07,6401,454,1,1,0,1
5,2014-08-08,6817,493,1,1,0,1
6,2014-08-09,6785,512,1,0,0,0
7,2014-08-10,0,0,0,0,0,0
1,2014-08-11,5445,416,1,0,0,1
2,2014-08-12,5254,377,1,0,0,1
3,2014-08-13,5082,368,1,0,0,1
4,2014-08-14,5790,418,1,0,0,1
5,2014-08-15,5269,419,1,0,0,1
6,2014-08-16,5824,436,1,0,0,0
7,2014-08-17,0,0,0,0,0,0
1,2014-08-18,9072,581,1,1,0,1
2,2014-08-19,7093,496,1,1,0,1
3,2014-08-20,6807,462,1,1,0,1
4,2014-08-21,7492,471,1,1,0,1
5,2014-08-22,7381,501,1,1,0,1
6,2014-08-23,5987,450,1,0,0,0
7,2014-08-24,0,0,0,0,0,0
1,2014-08-25,5355,433,1,0,0,1
2,2014-08-26,4655,350,1,0,0,1
3,2014-08-27,5044,395,1,0,0,1
4,2014-08-28,4863,368,1,0,0,1
5,2014-08-29,5571,431,1,0,0,1
6,2014-08-30,6345,475,1,0,0,0
7,2014-08-31,0,0,0,0,0,0
1,2014-09-01,9088,575,1,1,0,1
2,2014-09-02,6947,471,1,1,0,1
3,2014-09-03,7696,522,1,1,0,1
4,2014-09-04,6493,469,1,1,0,1
5,2014-09-05,6586,480,1,1,0,1
6,2014-09-06,6380,466,1,0,0,0
7,2014-09-07,0,0,0,0,0,0
1,2014-09-08,5229,417,1,0,0,1
2,2014-09-09,4789,389,1,0,0,1
3,2014-09-10,5446,408,1,0,0,1
4,2014-09-11,5805,423,1,0,0,1
5,2014-09-12,5114,436,1,0,0,1
6,2014-09-13,6989,538,1,0,0,0
7,2014-09-14,0,0,0,0,0,0
1,2014-09-15,9442,673,1,1,0,0
